sku,qty,price,group_price:Lista 2,group_price:Lista 3,group_price:Lista 4,group_price:Lista 5,group_price:Lista 6,group_price:Lista 7,use_config_backorders,status
00000009,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1,1
CTG-01019,588.00,5.38,5.81,0.00,0.00,0.00,0.00,0.00,1,1
SBS-ESC1,2.00,1766.50,1909.50,0.00,0.00,0.00,0.00,0.00,1,1
ADB-01013-A,323.00,56.55,61.13,0.00,0.00,0.00,0.00,0.00,1,1
JGA-4040-E,52.00,1996.00,2115.80,0.00,0.00,0.00,0.00,0.00,1,1
D-PHC-4528,393.00,123.60,133.60,0.00,0.00,0.00,0.00,0.00,1,1
SBS-OVE3,2.00,2384.70,2577.70,0.00,0.00,0.00,0.00,0.00,1,1
SBS-7000,4.00,2645.20,2859.40,0.00,0.00,0.00,0.00,0.00,1,1
CTG-M01013,66.00,45.20,48.90,0.00,0.00,0.00,0.00,0.00,1,1
20012588,1239.12,23.00,23.00,0.00,0.00,0.00,0.00,0.00,1,1
D-PHC-4523,123.00,90.72,98.07,0.00,0.00,0.00,0.00,0.00,1,1
RP-25012,62.60,37.70,40.80,0.00,0.00,0.00,0.00,0.00,1,1
SAR-15025,11.00,3813.82,4122.74,0.00,0.00,0.00,0.00,0.00,1,1
BP-25038,57.45,26.50,28.50,0.00,0.00,0.00,0.00,0.00,1,1
CTG-V01019C,80.00,51.24,55.44,0.00,0.00,0.00,0.00,0.00,1,1
F74G-4AN-QP3,4.00,2593.90,2803.90,0.00,0.00,0.00,0.00,0.00,1,1
H-2008,0.00,42.00,44.60,0.00,0.00,0.00,0.00,0.00,1,1
SCW-1028-A,7.00,14524.20,15700.00,0.00,0.00,0.00,0.00,0.00,1,1
S-118906,0.00,7.20,7.80,0.00,0.00,0.00,0.00,0.00,1,1
CTG-V01013,65.00,48.10,52.00,0.00,0.00,0.00,0.00,0.00,1,1
H-1580,25.00,436.50,462.70,0.00,0.00,0.00,0.00,0.00,1,1
SAR-15012,8.00,3592.55,3883.59,0.00,0.00,0.00,0.00,0.00,1,1
00850,907.00,8.06,8.70,0.00,0.00,0.00,0.00,0.00,1,1
CTG-M01025,113.00,62.00,67.00,0.00,0.00,0.00,0.00,0.00,1,1
D-PHC-4548,391.00,123.58,133.50,0.00,0.00,0.00,0.00,0.00,1,1
AM19573,5.00,1564.20,1690.90,0.00,0.00,0.00,0.00,0.00,1,1
CTG-M01019,71.00,48.80,52.80,0.00,0.00,0.00,0.00,0.00,1,1
15W40,33.00,86.90,93.90,0.00,0.00,0.00,0.00,0.00,1,1
MDO-F,-495.65,150.00,150.00,0.00,0.00,0.00,0.00,0.00,1,1
451-220-N,14.00,173.10,187.10,0.00,0.00,0.00,0.00,0.00,1,1
227-006-N,-1.00,84.00,90.80,0.00,0.00,0.00,0.00,0.00,1,1
D-VA-542,185.00,380.60,411.40,0.00,0.00,0.00,0.00,0.00,1,1
98079-56846,15.00,44.80,48.40,0.00,0.00,0.00,0.00,0.00,1,1
17210-ZE1-MX,5.00,142.80,153.50,0.00,0.00,0.00,0.00,0.00,1,1
THIN,50.00,31.90,34.50,0.00,0.00,0.00,0.00,0.00,1,1
QM-1458-EXT,31.00,114.20,123.50,0.00,0.00,0.00,0.00,0.00,1,1
FLG-HVG-315MX,0.00,2795.80,2963.50,0.00,0.00,0.00,0.00,0.00,1,1
1210-ROS16,2020.00,18.70,18.70,0.00,0.00,0.00,0.00,0.00,1,1
23106,27.00,5677.20,5791.40,0.00,0.00,0.00,0.00,0.00,1,1
00569CQA-2,71.00,246.80,251.80,0.00,0.00,0.00,0.00,0.00,1,1
04361,1326.00,308.60,314.80,0.00,0.00,0.00,0.00,0.00,1,1
00599,23.00,246.80,251.80,0.00,0.00,0.00,0.00,0.00,1,1
662-311,15.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
540-060,243.00,55.80,55.80,0.00,0.00,0.00,0.00,0.00,1,1
00577,46.00,211.60,215.80,0.00,0.00,0.00,0.00,0.00,1,1
00579,81.00,229.20,233.80,0.00,0.00,0.00,0.00,0.00,1,1
24003,44.00,11548.40,11780.60,0.00,0.00,0.00,0.00,0.00,1,1
B2615960,3.00,2560.15,2611.50,0.00,0.00,0.00,0.00,0.00,1,1
28081,38.00,3120.85,3183.50,0.00,0.00,0.00,0.00,0.00,1,1
662-111,11.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
01353,14.00,1093.10,1115.10,0.00,0.00,0.00,0.00,0.00,1,1
930-006,16.00,666.40,666.40,0.00,0.00,0.00,0.00,0.00,1,1
B2615683,0.00,3046.70,3107.90,0.00,0.00,0.00,0.00,0.00,1,1
662-411,5.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
697-419,44.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
662-113,39.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
03578,35.00,5042.50,5143.90,0.00,0.00,0.00,0.00,0.00,1,1
00551,47.00,546.60,557.60,0.00,0.00,0.00,0.00,0.00,1,1
581-060,95.00,73.97,73.97,0.00,0.00,0.00,0.00,0.00,1,1
661-635,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
04367,1758.00,257.40,262.60,0.00,0.00,0.00,0.00,0.00,1,1
690-375-50,8.00,3568.80,3568.80,0.00,0.00,0.00,0.00,0.00,1,1
451-085,5.00,727.00,727.00,0.00,0.00,0.00,0.00,0.00,1,1
314-480,94.00,187.50,187.50,0.00,0.00,0.00,0.00,0.00,1,1
700-258,24.00,1963.10,1963.10,0.00,0.00,0.00,0.00,0.00,1,1
316-533,3.00,1031.50,1031.50,0.00,0.00,0.00,0.00,0.00,1,1
930-050,3.00,820.50,820.50,0.00,0.00,0.00,0.00,0.00,1,1
20012700,2319.25,26.00,26.00,0.00,0.00,0.00,0.00,0.00,1,1
20A3263600,1.00,640.00,640.00,0.00,0.00,0.00,0.00,0.00,1,1
065-01401-50,10.00,319.20,345.00,0.00,0.00,0.00,0.00,0.00,1,1
JGA-510-704-E,32.00,6184.22,6539.14,0.00,0.00,0.00,0.00,0.00,1,1
20022951,1999.79,88.00,88.00,0.00,0.00,0.00,0.00,0.00,1,1
JGA-4040-FX,22.00,1996.00,2115.80,0.00,0.00,0.00,0.00,0.00,1,1
JGA-510-704-EX,6.00,3018.00,3199.20,0.00,0.00,0.00,0.00,0.00,1,1
QM-1462-EXT,91.00,67.20,72.60,0.00,0.00,0.00,0.00,0.00,1,1
JGA-4040-FF,22.00,1996.00,2115.80,0.00,0.00,0.00,0.00,0.00,1,1
KK-4987-2,10.00,706.54,747.09,0.00,0.00,0.00,0.00,0.00,1,1
P-2,46.00,201.60,217.90,0.00,0.00,0.00,0.00,0.00,1,1
P-5,23.00,67.20,72.60,0.00,0.00,0.00,0.00,0.00,1,1
431-054,1.00,102.80,102.80,0.00,0.00,0.00,0.00,0.00,1,1
451-018,4.00,125.10,125.10,0.00,0.00,0.00,0.00,0.00,1,1
314-483,49.00,87.60,87.60,0.00,0.00,0.00,0.00,0.00,1,1
05045,54.00,149.80,149.80,0.00,0.00,0.00,0.00,0.00,1,1
697-629,15.00,806.10,806.10,0.00,0.00,0.00,0.00,0.00,1,1
0551681,1.00,3630.70,3630.70,0.00,0.00,0.00,0.00,0.00,1,1
0538007,112.00,3834.10,3834.10,0.00,0.00,0.00,0.00,0.00,1,1
SLG-520-GM,4.00,1155.20,1224.50,0.00,0.00,0.00,0.00,0.00,1,1
GA80K,500.00,35.30,35.30,0.00,0.00,0.00,0.00,0.00,1,1
S-118905,31.00,8.00,8.60,0.00,0.00,0.00,0.00,0.00,1,1
805-000B,37.00,27147.50,27147.50,0.00,0.00,0.00,0.00,0.00,1,1
TIA-5050-1,35.00,318.50,337.60,0.00,0.00,0.00,0.00,0.00,1,1
SBS-OVE2,2.00,2688.10,2905.70,0.00,0.00,0.00,0.00,0.00,1,1
WSR1,70.00,155.40,156.80,0.00,0.00,0.00,0.00,0.00,1,1
08417,94.00,4.50,4.90,0.00,0.00,0.00,0.00,0.00,1,1
OLLASB-10GAL,12.00,3733.90,3733.90,0.00,0.00,0.00,0.00,0.00,1,1
15013,15.00,1012.00,1032.40,0.00,0.00,0.00,0.00,0.00,1,1
20012605,493.30,37.10,37.10,0.00,0.00,0.00,0.00,0.00,1,1
SAR-15019,7.00,3479.80,3761.60,0.00,0.00,0.00,0.00,0.00,1,1
SCWB-2452-AF,3.00,30595.70,33072.50,0.00,0.00,0.00,0.00,0.00,1,1
CTG-H01013,39.00,43.30,46.90,0.00,0.00,0.00,0.00,0.00,1,1
697-627,4.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
14-2675,10.00,121.30,121.30,0.00,0.00,0.00,0.00,0.00,1,1
14-2695,0.00,195.10,195.10,0.00,0.00,0.00,0.00,0.00,1,1
JGA-4040-EX,49.00,1996.00,2115.80,0.00,0.00,0.00,0.00,0.00,1,1
14-2664,0.00,81.50,81.50,0.00,0.00,0.00,0.00,0.00,1,1
F17-B00-M3DA,4.00,6135.70,6632.40,0.00,0.00,0.00,0.00,0.00,1,1
GA-333,0.00,330.00,349.80,0.00,0.00,0.00,0.00,0.00,1,1
COMMIL7000A,11.00,1966.56,1966.56,0.00,0.00,0.00,0.00,0.00,1,1
D-PHC-4543,72.00,90.70,98.10,0.00,0.00,0.00,0.00,0.00,1,1
QM-5093-1,6.00,18594.60,19710.80,0.00,0.00,0.00,0.00,0.00,1,1
SAR-15032,45.00,3937.90,4256.90,0.00,0.00,0.00,0.00,0.00,1,1
CTG-V01025,98.00,57.90,62.60,0.00,0.00,0.00,0.00,0.00,1,1
QM-5499-1,8.00,13126.11,13914.10,0.00,0.00,0.00,0.00,0.00,1,1
ADB-01025,164.00,295.50,319.40,0.00,0.00,0.00,0.00,0.00,1,1
CC-503,3.00,815.80,864.80,0.00,0.00,0.00,0.00,0.00,1,1
JGA-510-704-FX,53.00,6184.22,6539.14,0.00,0.00,0.00,0.00,0.00,1,1
20025966,943.23,93.00,93.00,0.00,0.00,0.00,0.00,0.00,1,1
COMTX100CH,3.00,33383.40,33383.40,0.00,0.00,0.00,0.00,0.00,1,1
RP-25014,147.56,19.20,20.80,0.00,0.00,0.00,0.00,0.00,1,1
AS2030,0.00,3.80,5.10,0.00,0.00,0.00,0.00,0.00,1,1
DB-383539,4.00,38628.90,38628.90,0.00,0.00,0.00,0.00,0.00,1,1
JGS-72-K10,15.00,419.20,444.30,0.00,0.00,0.00,0.00,0.00,1,1
JGA-4040-DEX,35.00,1996.00,2115.80,0.00,0.00,0.00,0.00,0.00,1,1
JGS-449-1,3.00,1094.60,1160.30,0.00,0.00,0.00,0.00,0.00,1,1
28082,37.00,3297.00,3363.30,0.00,0.00,0.00,0.00,0.00,1,1
R-SBC-N38,5.00,147.70,147.70,0.00,0.00,0.00,0.00,0.00,1,1
D-VA-540,216.00,380.60,411.40,0.00,0.00,0.00,0.00,0.00,1,1
VBR-32,21.00,311.20,336.40,0.00,0.00,0.00,0.00,0.00,1,1
PEVI5070T,0.00,17.60,20.70,0.00,0.00,0.00,0.00,0.00,1,1
802343,8.00,5440.50,5767.10,0.00,0.00,0.00,0.00,0.00,1,1
CTG-H01019,58.00,45.80,49.50,0.00,0.00,0.00,0.00,0.00,1,1
K17-294-05,13.00,53.20,58.40,0.00,0.00,0.00,0.00,0.00,1,1
28079,2.00,2591.89,2643.90,0.00,0.00,0.00,0.00,0.00,1,1
SLG-522,1.00,175.20,185.70,0.00,0.00,0.00,0.00,0.00,1,1
20025966-R,-82.16,68.50,68.50,0.00,0.00,0.00,0.00,0.00,1,1
R-SBC-42,1.00,184.60,184.60,0.00,0.00,0.00,0.00,0.00,1,1
NR-SPRAY1,103.30,259.20,280.20,0.00,0.00,0.00,0.00,0.00,1,1
SLG-520-GP,-3.00,1142.10,1210.70,0.00,0.00,0.00,0.00,0.00,1,1
SLG-18,7.00,290.30,307.70,0.00,0.00,0.00,0.00,0.00,1,1
MGQ-500,583.00,302.70,302.70,0.00,0.00,0.00,0.00,0.00,1,1
MBD-19,19.00,14.00,14.80,0.00,0.00,0.00,0.00,0.00,1,1
F17-A00-M3DA,10.00,6135.70,6632.40,0.00,0.00,0.00,0.00,0.00,1,1
0532812,2.00,5387.40,5387.40,0.00,0.00,0.00,0.00,0.00,1,1
20-2428,13.00,1348.80,1348.80,0.00,0.00,0.00,0.00,0.00,1,1
JGS-108-1,2.00,254.10,269.30,0.00,0.00,0.00,0.00,0.00,1,1
JGA-497-1,3.00,193.40,205.00,0.00,0.00,0.00,0.00,0.00,1,1
ACEMW-PB,10.00,130.30,140.90,0.00,0.00,0.00,0.00,0.00,1,1
JGV-463-K3,1.00,404.10,428.30,0.00,0.00,0.00,0.00,0.00,1,1
JGD-14-K10,1.00,548.60,581.60,0.00,0.00,0.00,0.00,0.00,1,1
JGS-35,4.00,45.40,48.20,0.00,0.00,0.00,0.00,0.00,1,1
AV-1239-704-L,5.00,630.60,668.50,0.00,0.00,0.00,0.00,0.00,1,1
JGA-30710,5.00,283.80,300.80,0.00,0.00,0.00,0.00,0.00,1,1
VBR-19,31.00,172.10,186.10,0.00,0.00,0.00,0.00,0.00,1,1
JGS-16-L,56.00,32.80,34.80,0.00,0.00,0.00,0.00,0.00,1,1
34411-122,2.00,1139.30,1207.70,0.00,0.00,0.00,0.00,0.00,1,1
JGA-17,2.00,66.80,70.80,0.00,0.00,0.00,0.00,0.00,1,1
MBC-368-1,0.00,212.20,225.00,0.00,0.00,0.00,0.00,0.00,1,1
HAR-507,16.00,1795.79,1898.86,0.00,0.00,0.00,0.00,0.00,1,1
MP-2,14.00,73.90,79.90,0.00,0.00,0.00,0.00,0.00,1,1
20022951-R,-1133.00,64.90,64.90,0.00,0.00,0.00,0.00,0.00,1,1
T31-150,40.50,20.10,20.10,0.00,0.00,0.00,0.00,0.00,1,1
MP-5,15.00,22.50,24.30,0.00,0.00,0.00,0.00,0.00,1,1
RP-20034,23.36,61.90,66.90,0.00,0.00,0.00,0.00,0.00,1,1
ADB-01019-A,74.00,144.84,156.57,0.00,0.00,0.00,0.00,0.00,1,1
28080,36.00,2768.10,2823.70,0.00,0.00,0.00,0.00,0.00,1,1
JGA-402-DEX,49.00,516.07,545.69,0.00,0.00,0.00,0.00,0.00,1,1
LLM-2515,7.00,772.80,835.40,0.00,0.00,0.00,0.00,0.00,1,1
20-2662,1.00,1750.70,1750.70,0.00,0.00,0.00,0.00,0.00,1,1
28214,5.00,92020.20,98885.60,0.00,0.00,0.00,0.00,0.00,1,1
SLG-SGM,7.00,1031.00,1092.90,0.00,0.00,0.00,0.00,0.00,1,1
NNR-3206,5.00,35.90,38.80,0.00,0.00,0.00,0.00,0.00,1,1
BRR-3201,44.00,48.40,52.30,0.00,0.00,0.00,0.00,0.00,1,1
COMHM30VB,4.00,13553.30,13553.30,0.00,0.00,0.00,0.00,0.00,1,1
SS-1111,84.00,63.80,67.60,0.00,0.00,0.00,0.00,0.00,1,1
SS-2705-L,6.00,98.40,104.30,0.00,0.00,0.00,0.00,0.00,1,1
NNR-1305,60.00,13.90,15.00,0.00,0.00,0.00,0.00,0.00,1,1
KB-555,0.00,7266.20,7702.40,0.00,0.00,0.00,0.00,0.00,1,1
HAV-511,0.00,535.10,567.30,0.00,0.00,0.00,0.00,0.00,1,1
511007-4,8.00,233.86,252.80,0.00,0.00,0.00,0.00,0.00,1,1
D-TIA-5050,75.00,264.00,285.40,0.00,0.00,0.00,0.00,0.00,1,1
HAR-535,7.00,3373.00,3575.40,0.00,0.00,0.00,0.00,0.00,1,1
12710,14.00,526.84,537.40,0.00,0.00,0.00,0.00,0.00,1,1
12711,4.00,526.84,537.40,0.00,0.00,0.00,0.00,0.00,1,1
R72G-2AK-RMG,0.00,720.30,778.60,0.00,0.00,0.00,0.00,0.00,1,1
GA40K,3575.00,35.30,35.30,0.00,0.00,0.00,0.00,0.00,1,1
CTG-H01025,43.00,55.40,59.90,0.00,0.00,0.00,0.00,0.00,1,1
BRR-3832,7.00,47.00,50.80,0.00,0.00,0.00,0.00,0.00,1,1
BOQ-SB10-K4,7.00,147.70,147.70,0.00,0.00,0.00,0.00,0.00,1,1
CTG-E01032,53.00,11.40,12.30,0.00,0.00,0.00,0.00,0.00,1,1
CTG-V01032,18.00,216.80,234.30,0.00,0.00,0.00,0.00,0.00,1,1
SUA-15051,3.00,4751.60,5136.50,0.00,0.00,0.00,0.00,0.00,1,1
RH1-14,6.00,178.60,193.00,0.00,0.00,0.00,0.00,0.00,1,1
CTG-H01032,3.00,168.30,182.00,0.00,0.00,0.00,0.00,0.00,1,1
0532911,14.00,1436.80,1436.80,0.00,0.00,0.00,0.00,0.00,1,1
NC-32,25.00,15.00,16.20,0.00,0.00,0.00,0.00,0.00,1,1
20025826,574.02,174.70,174.70,0.00,0.00,0.00,0.00,0.00,1,1
ADB-01032,8.00,267.80,289.50,0.00,0.00,0.00,0.00,0.00,1,1
0532254A,9.00,2065.30,2065.30,0.00,0.00,0.00,0.00,0.00,1,1
0290021,4.00,132659.40,132659.40,0.00,0.00,0.00,0.00,0.00,1,1
0290013,4.00,122822.30,122822.30,0.00,0.00,0.00,0.00,0.00,1,1
20012615,487.68,80.85,80.85,0.00,0.00,0.00,0.00,0.00,1,1
5110011-4,10.00,233.90,252.80,0.00,0.00,0.00,0.00,0.00,1,1
PERVID2050,75.00,17.50,17.50,0.00,0.00,0.00,0.00,0.00,1,1
20012605-R,0.00,27.30,27.30,0.00,0.00,0.00,0.00,0.00,1,1
550-276,1.00,3172.10,3172.10,0.00,0.00,0.00,0.00,0.00,1,1
63441-14-4,5.00,762.10,823.80,0.00,0.00,0.00,0.00,0.00,1,1
01791,578.00,308.60,314.80,0.00,0.00,0.00,0.00,0.00,1,1
31750-Z2E-803,1.00,3528.10,3813.70,0.00,0.00,0.00,0.00,0.00,1,1
CTG-H01038,7.00,177.80,192.20,0.00,0.00,0.00,0.00,0.00,1,1
305010-Z6L-03,0.00,4232.70,4575.40,0.00,0.00,0.00,0.00,0.00,1,1
0290053,4.00,231253.40,231253.40,0.00,0.00,0.00,0.00,0.00,1,1
D-PHC-4527,118.00,101.20,109.40,0.00,0.00,0.00,0.00,0.00,1,1
20012610,422.20,60.90,60.90,0.00,0.00,0.00,0.00,0.00,1,1
G-500,1.00,380.40,403.20,0.00,0.00,0.00,0.00,0.00,1,1
CTG-H01050,0.00,231.80,250.60,0.00,0.00,0.00,0.00,0.00,1,1
BBR-3833,1.00,45.40,49.10,0.00,0.00,0.00,0.00,0.00,1,1
JGA-496-2,5.00,169.30,179.50,0.00,0.00,0.00,0.00,0.00,1,1
RP-2001,130.00,82.30,89.00,0.00,0.00,0.00,0.00,0.00,1,1
0558077,3.00,78460.40,78460.40,0.00,0.00,0.00,0.00,0.00,1,1
662-619,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
JGA-610-EX,3.00,3520.50,3731.80,0.00,0.00,0.00,0.00,0.00,1,1
VBR-13,40.00,115.30,124.60,0.00,0.00,0.00,0.00,0.00,1,1
20012615-R,0.00,59.60,59.60,0.00,0.00,0.00,0.00,0.00,1,1
57-3101,0.00,2590.30,2590.30,0.00,0.00,0.00,0.00,0.00,1,1
KK-4060-M-E,2.00,1431.40,1517.40,0.00,0.00,0.00,0.00,0.00,1,1
20012700-R,-1143.00,19.10,19.10,0.00,0.00,0.00,0.00,0.00,1,1
F17-800-M3DA,10.00,4657.50,5034.57,0.00,0.00,0.00,0.00,0.00,1,1
20012610-R,0.00,44.80,44.80,0.00,0.00,0.00,0.00,0.00,1,1
12038,0.00,253.90,259.00,0.00,0.00,0.00,0.00,0.00,1,1
CNR-3290,44.00,36.90,39.90,0.00,0.00,0.00,0.00,0.00,1,1
TENR-32,12.00,112.80,122.00,0.00,0.00,0.00,0.00,0.00,1,1
SBS-MICA2,15.00,66.90,72.40,0.00,0.00,0.00,0.00,0.00,1,1
06491,0.00,27275.30,27823.70,0.00,0.00,0.00,0.00,0.00,1,1
5311-03,1.00,1957.30,2115.70,0.00,0.00,0.00,0.00,0.00,1,1
JGA-510-704FF,7.00,3018.00,3199.20,0.00,0.00,0.00,0.00,0.00,1,1
GAS65,1.00,11398.70,11398.70,0.00,0.00,0.00,0.00,0.00,1,1
0532223A,0.00,655.70,655.70,0.00,0.00,0.00,0.00,0.00,1,1
SBS-OVE1,0.00,1598.70,1728.10,0.00,0.00,0.00,0.00,0.00,1,1
PROV-650,0.00,11826.00,12535.60,0.00,0.00,0.00,0.00,0.00,1,1
0532334A,0.00,171.40,171.40,0.00,0.00,0.00,0.00,0.00,1,1
620040,1.00,637.00,637.00,0.00,0.00,0.00,0.00,0.00,1,1
645660,2.00,1853.80,1853.80,0.00,0.00,0.00,0.00,0.00,1,1
424-269,0.00,416.70,416.70,0.00,0.00,0.00,0.00,0.00,1,1
X50-51200-20,4.00,655.20,708.30,0.00,0.00,0.00,0.00,0.00,1,1
15W40M,0.00,112.60,121.70,0.00,0.00,0.00,0.00,0.00,1,1
877690,1.00,600.60,600.60,0.00,0.00,0.00,0.00,0.00,1,1
645500,1.00,509.60,509.60,0.00,0.00,0.00,0.00,0.00,1,1
04410,13.00,3300.50,3366.90,0.00,0.00,0.00,0.00,0.00,1,1
BAL-3,8.00,94.00,94.00,0.00,0.00,0.00,0.00,0.00,1,1
02011,2.00,2567.10,2618.70,0.00,0.00,0.00,0.00,0.00,1,1
306807,10.00,1492.80,1492.80,0.00,0.00,0.00,0.00,0.00,1,1
02641,3.00,14193.00,14478.40,0.00,0.00,0.00,0.00,0.00,1,1
01967,4.00,5973.40,6093.50,0.00,0.00,0.00,0.00,0.00,1,1
665-1904,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
TE6-C,0.00,4751.00,4751.00,0.00,0.00,0.00,0.00,0.00,1,1
550-275,11.00,3018.50,3018.50,0.00,0.00,0.00,0.00,0.00,1,1
11934,12.00,3385.20,3453.20,0.00,0.00,0.00,0.00,0.00,1,1
558078,1.00,90848.90,90848.90,0.00,0.00,0.00,0.00,0.00,1,1
SBC86X55X139,6.00,8873.90,8873.90,0.00,0.00,0.00,0.00,0.00,1,1
22912,0.00,55000.00,55000.00,0.00,0.00,0.00,0.00,0.00,1,1
0290054,4.00,249006.60,249006.60,0.00,0.00,0.00,0.00,0.00,1,1
424-836,1.00,25337.20,25337.20,0.00,0.00,0.00,0.00,0.00,1,1
08853,2.00,543.00,554.00,0.00,0.00,0.00,0.00,0.00,1,1
662-225,18.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
S-331021V,18.00,220.60,220.60,0.00,0.00,0.00,0.00,0.00,1,1
762-137,2.00,783.90,783.90,0.00,0.00,0.00,0.00,0.00,1,1
143-822,4.00,5763.10,5763.10,0.00,0.00,0.00,0.00,0.00,1,1
03547,81.00,832.20,848.90,0.00,0.00,0.00,0.00,0.00,1,1
235-050,10.00,1257.10,1257.10,0.00,0.00,0.00,0.00,0.00,1,1
142-003,2.00,376.10,376.10,0.00,0.00,0.00,0.00,0.00,1,1
704-560,16.00,3125.60,3125.60,0.00,0.00,0.00,0.00,0.00,1,1
448-615A,1.00,10620.90,10620.90,0.00,0.00,0.00,0.00,0.00,1,1
704-703,11.00,893.59,893.40,0.00,0.00,0.00,0.00,0.00,1,1
550-100,7.00,6641.00,6641.00,0.00,0.00,0.00,0.00,0.00,1,1
236-030,0.00,173.80,173.80,0.00,0.00,0.00,0.00,0.00,1,1
730-067,38.00,111.90,111.90,0.00,0.00,0.00,0.00,0.00,1,1
S-331120V,11.00,58.50,58.50,0.00,0.00,0.00,0.00,0.00,1,1
144-050,18.00,3214.00,3214.00,0.00,0.00,0.00,0.00,0.00,1,1
490-042,5.00,472.70,472.70,0.00,0.00,0.00,0.00,0.00,1,1
236-012,2.00,552.90,552.90,0.00,0.00,0.00,0.00,0.00,1,1
560-038,11.00,55.20,55.20,0.00,0.00,0.00,0.00,0.00,1,1
700-421,1.00,465.90,465.90,0.00,0.00,0.00,0.00,0.00,1,1
103-627,10.00,579.10,579.10,0.00,0.00,0.00,0.00,0.00,1,1
142-004,3.00,504.20,504.20,0.00,0.00,0.00,0.00,0.00,1,1
697-621,8.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
430-361,32.00,647.50,647.50,0.00,0.00,0.00,0.00,0.00,1,1
800-450,7.00,1853.80,1853.80,0.00,0.00,0.00,0.00,0.00,1,1
662-213,70.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
22811,25.00,1382.30,1410.10,0.00,0.00,0.00,0.00,0.00,1,1
704-297,5.00,177.60,177.60,0.00,0.00,0.00,0.00,0.00,1,1
730-067-30,14.00,112.00,112.00,0.00,0.00,0.00,0.00,0.00,1,1
540-030,204.00,64.40,64.40,0.00,0.00,0.00,0.00,0.00,1,1
24943,4.00,177.70,181.30,0.00,0.00,0.00,0.00,0.00,1,1
661-012,78.00,531.00,531.00,0.00,0.00,0.00,0.00,0.00,1,1
662-417,33.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
00578,38.00,229.20,233.80,0.00,0.00,0.00,0.00,0.00,1,1
12302,4.00,1332.90,1359.70,0.00,0.00,0.00,0.00,0.00,1,1
316-505,231.00,1653.30,1653.30,0.00,0.00,0.00,0.00,0.00,1,1
580-034A,97.00,1771.90,1771.90,0.00,0.00,0.00,0.00,0.00,1,1
662-625,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
730-401,44.00,1360.20,1360.20,0.00,0.00,0.00,0.00,0.00,1,1
01386,18.00,2979.70,3039.60,0.00,0.00,0.00,0.00,0.00,1,1
314-482,16.00,247.50,247.50,0.00,0.00,0.00,0.00,0.00,1,1
11203,0.00,212.70,216.90,0.00,0.00,0.00,0.00,0.00,1,1
00580,79.00,246.80,251.80,0.00,0.00,0.00,0.00,0.00,1,1
662-325,17.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-335,13.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-513,11.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
00570,53.00,317.37,323.72,0.00,0.00,0.00,0.00,0.00,1,1
0089957,13.00,325.40,325.40,0.00,0.00,0.00,0.00,0.00,1,1
662-215,25.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
700-805,12.00,232.00,232.00,0.00,0.00,0.00,0.00,0.00,1,1
662-313,19.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
702-251,7.00,100.50,100.50,0.00,0.00,0.00,0.00,0.00,1,1
9822526,21.00,132.10,132.10,0.00,0.00,0.00,0.00,0.00,1,1
500-200-06,1.00,188.00,188.00,0.00,0.00,0.00,0.00,0.00,1,1
662-531,13.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
704-121,15.00,54.40,54.40,0.00,0.00,0.00,0.00,0.00,1,1
704-251,4.00,2999.20,2999.20,0.00,0.00,0.00,0.00,0.00,1,1
757-105,2.00,151.90,151.90,0.00,0.00,0.00,0.00,0.00,1,1
580-538,1.00,1313.10,1313.10,0.00,0.00,0.00,0.00,0.00,1,1
00000001,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1,1
662-317,28.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-619SC6,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
500-428,7.00,1167.60,1167.60,0.00,0.00,0.00,0.00,0.00,1,1
250-114,19.00,5578.20,5578.20,0.00,0.00,0.00,0.00,0.00,1,1
662-217,42.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
